STORE NAME - NOVA;NOMENCLATURA ANTIGA;Viagem;CONSULTOR;CNPJ (CÓDIGO PDV);BANDEIRA;STATE;CITY;BAIRRO;ADDRESS;CEP
88678 - COLOMBO - AVENIDA BRASIL - 1311 - TANGARA DA SERRA - MT;88678 - COLOMBO - AVENIDA BRASIL - 1311 - TANGARA DA SERRA - MT;;A DEFINIR;3,29515E+13;COLOMBO;MT;TANGARA DA SERRA;JARDIM CIDADE ALTA;AVENIDA BRASIL, 1311;78306157
88597 - COLOMBO - AVENIDA ANHANGUERA - S/N - PEIXOTO DE AZEVEDO - MT;88597 - COLOMBO - AVENIDA ANHANGUERA - S/N - PEIXOTO DE AZEVEDO - MT;;A DEFINIR;3,29515E+13;COLOMBO;MT;PEIXOTO DE AZEVEDO;UNIAO DO NORTE;AVENIDA ANHANGUERA, S/N;78533000
81827 - COLOMBO - AV BRASIL - 1227 - MUNDO NOVO - MS;81827 - COLOMBO - AV BRASIL - 1227 - MUNDO NOVO - MS;;A DEFINIR;8,98485E+13;COLOMBO;MS;MUNDO NOVO;;AVENIDA BRASIL, 1227;79980000
81584 - COLOMBO - RUA SANTA TEREZINHA - 919 - ELDORADO - MS;81584 - COLOMBO - RUA SANTA TEREZINHA - 919 - ELDORADO - MS;;A DEFINIR;8,98485E+13;COLOMBO;MS;ELDORADO;;RUA SANTA TEREZINHA, 919;79970000
74022 - COLOMBO - RUA IRIRIU - 3550 - JOINVILLE - SC;74022 - COLOMBO - RUA IRIRIU - 3550 - JOINVILLE - SC;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;SC;JOINVILLE;IRIRIU;RUA IRIRIU, 3550;89227020
73808 - COLOMBO - AVENIDA 29 DE ABRIL - 406 - GUARATUBA - PR;73808 - COLOMBO - AVENIDA 29 DE ABRIL - 406 - GUARATUBA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;GUARATUBA;;AVENIDA, 29;83280000
73131 - COLOMBO - RUA SANTA CATARINA - 1183 - JOINVILLE - SC;73131 - COLOMBO - RUA SANTA CATARINA - 1183 - JOINVILLE - SC;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;SC;JOINVILLE;FLORESTA;RUA SANTA CATARINA, 1183;89211307
72917 - COLOMBO - AVENIDA BRASIL - 3415 - MARINGA - PR;72917 - COLOMBO - AVENIDA BRASIL - 3415 - MARINGA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;MARINGA;;AVENIDA BRASIL, 3415;87013000
71864 - COLOMBO - RUA PROFESSORA AMAZILIA - 250 - UNIAO DA VITORIA - PR;71864 - COLOMBO - RUA PROFESSORA AMAZILIA - 250 - UNIAO DA VITORIA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;UNIAO DA VITORIA;CENTRO;RUA PROFESSORA AMAZILIA, 250;84600285
71783 - COLOMBO - RUA PRESIDENTE CARLOS CAVALCANTI - 200 - ARAUCARIA - PR;71783 - COLOMBO - RUA PRESIDENTE CARLOS CAVALCANTI - 200 - ARAUCARIA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;ARAUCARIA;CENTRO;RUA PRESIDENTE CARLOS CAVALCANTI, 200;83702470
71600 - COLOMBO - RUA XV DE NOVEMBRO - 2132 - CAMPO LARGO - PR;71600 - COLOMBO - RUA XV DE NOVEMBRO - 2132 - CAMPO LARGO - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CAMPO LARGO;CENTRO;RUA XV DE NOVEMBRO, 2132;83601030
70973 - COLOMBO - RUA DOUTOR BERNARDO RIBEIRO VIANA - 903 - PALMAS - PR;70973 - COLOMBO - RUA DOUTOR BERNARDO RIBEIRO VIANA - 903 - PALMAS - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;PALMAS;;RUA DOUTOR BERNARDO RIBEIRO VIANA, 903;85555000
70892 - COLOMBO - AVENIDA JACOB MACANHAN - 468 - PINHAIS - PR;70892 - COLOMBO - AVENIDA JACOB MACANHAN - 468 - PINHAIS - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;PINHAIS;PINEVILLE;AVENIDA JACOB MACANHAN, 468;83320392
70469 - COLOMBO - RUA NOVE DE MARCO - 485 - JOINVILLE - SC;70469 - COLOMBO - RUA NOVE DE MARCO - 485 - JOINVILLE - SC;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;SC;JOINVILLE;CENTRO;RUA NOVE DE MARCO, 485;89201400
69703 - COLOMBO - AVENIDA NILZA DE OLIVEIRA PIPINO - 1723 - UBIRATA - PR;69703 - COLOMBO - AVENIDA NILZA DE OLIVEIRA PIPINO - 1723 - UBIRATA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;UBIRATA;;AVENIDA NILZA DE OLIVEIRA PIPINO, 1723;85440000
68480 - COLOMBO - RUA OTTO PFUETZENREUTER - 815 - JOINVILLE - SC;68480 - COLOMBO - RUA OTTO PFUETZENREUTER - 815 - JOINVILLE - SC;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;SC;JOINVILLE;COSTA E SILVA;RUA OTTO PFUETZENREUTER, 815;89219202
68219 - COLOMBO - AVENIDA MARECHAL FLORIANO PEIXOTO - 5689 - CURITIBA - PR;68219 - COLOMBO - AVENIDA MARECHAL FLORIANO PEIXOTO - 5689 - CURITIBA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CURITIBA;HAUER;AVENIDA MARECHAL FLORIANO PEIXOTO, 5689;81610000
68057 - COLOMBO - AVENIDA DOUTOR VICENTE MACHADO - 231 - PONTA GROSSA - PR;68057 - COLOMBO - AVENIDA DOUTOR VICENTE MACHADO - 231 - PONTA GROSSA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;PONTA GROSSA;CENTRO;AVENIDA DOUTOR VICENTE MACHADO, 231;84010000
47211 - COLOMBO - RUA XV DE NOVEMBRO - 366 - JOINVILLE - SC;47211 - COLOMBO - RUA XV DE NOVEMBRO - 366 - JOINVILLE - SC;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;SC;JOINVILLE;CENTRO;RUA XV DE NOVEMBRO, 366;89201600
47130 - COLOMBO - RUA ITALIA - 334 - FAZENDA RIO GRANDE - PR;47130 - COLOMBO - RUA ITALIA - 334 - FAZENDA RIO GRANDE - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;FAZENDA RIO GRANDE;NACOES;RUA ITALIA, 334;83823020
46401 - COLOMBO - RUA CASTRO ALVES - 18 - DOIS VIZINHOS - PR;46401 - COLOMBO - RUA CASTRO ALVES - 18 - DOIS VIZINHOS - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;DOIS VIZINHOS;;RUA CASTRO ALVES, 18;85660000
43055 - COLOMBO - RUA GETULIO VARGAS - 1007 - PIRAQUARA - PR;43055 - COLOMBO - RUA GETULIO VARGAS - 1007 - PIRAQUARA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;PIRAQUARA;CENTRO;RUA GETULIO VARGAS, 1007;83301010
40713 - COLOMBO - AVENIDA INGLATERRA - 868 - CAMBE - PR;40713 - COLOMBO - AVENIDA INGLATERRA - 868 - CAMBE - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CAMBE;CENTRO;AVENIDA INGLATERRA, 868;86181000
40470 - COLOMBO - RUA DOUTOR JORGE XAVIER DA SILVA - 179 - CASTRO - PR;40470 - COLOMBO - RUA DOUTOR JORGE XAVIER DA SILVA - 179 - CASTRO - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CASTRO;CENTRO;RUA DOUTOR JORGE XAVIER DA SILVA, 179;84165000
40209 - COLOMBO - RUA FARIA SOBRINHO - 433 - PARANAGUA - PR;40209 - COLOMBO - RUA FARIA SOBRINHO - 433 - PARANAGUA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;PARANAGUA;CENTRO HISTORICO;RUA FARIA SOBRINHO, 433;83203000
39979 - COLOMBO - AVENIDA PARANA - 197 - LONDRINA - PR;39979 - COLOMBO - AVENIDA PARANA - 197 - LONDRINA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;LONDRINA;CENTRO;AVENIDA PARANA, 197;86010370
39111 - COLOMBO - RUA FRANCISCO BUSATO - 8111 - COLOMBO - PR;39111 - COLOMBO - RUA FRANCISCO BUSATO - 8111 - COLOMBO - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;COLOMBO;CENTRO;RUA FRANCISCO BUSATO, 8111;83414290
37160 - COLOMBO - AVENIDA D. PEDRO II - 93 - QUATRO BARRAS - PR;37160 - COLOMBO - AVENIDA D. PEDRO II - 93 - QUATRO BARRAS - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;QUATRO BARRAS;;AVENIDA D. PEDRO II, 93;83420000
36946 - COLOMBO - RUA DOM PEDRO II - 670 - SAO MATEUS DO SUL - PR;36946 - COLOMBO - RUA DOM PEDRO II - 670 - SAO MATEUS DO SUL - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;SAO MATEUS DO SUL;;RUA DOM PEDRO II, 670;83900000
34900 - COLOMBO - RUA BENJAMIN CAETANO ZAMBON - 128 - BANDEIRANTES - PR;34900 - COLOMBO - RUA BENJAMIN CAETANO ZAMBON - 128 - BANDEIRANTES - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;BANDEIRANTES;;RUA BENJAMIN CAETANO ZAMBON, 128;86360000
34829 - COLOMBO - RUA MARECHAL DEODORO - 977 - SANTO ANTONIO DA PLATINA - PR;34829 - COLOMBO - RUA MARECHAL DEODORO - 977 - SANTO ANTONIO DA PLATINA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;SANTO ANTONIO DA PLATINA;;RUA MARECHAL DEODORO, 977;86430000
34403 - COLOMBO - PRACA BOM JESUS - 309 - PALMAS - PR;34403 - COLOMBO - PRACA BOM JESUS - 309 - PALMAS - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;PALMAS;;PRACA BOM JESUS, 309;85555000
33857 - COLOMBO - RUA EXPEDICIONARIO - 26 - ROLANDIA - PR;33857 - COLOMBO - RUA EXPEDICIONARIO - 26 - ROLANDIA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;ROLANDIA;CENTRO;RUA EXPEDICIONARIO, 26;86600001
33504 - COLOMBO - RUA XV DE NOVEMBRO - 2178 - CAMPO LARGO - PR;33504 - COLOMBO - RUA XV DE NOVEMBRO - 2178 - CAMPO LARGO - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CAMPO LARGO;CENTRO;RUA XV DE NOVEMBRO, 2178;83601030
32966 - COLOMBO - RUA 7 DE SETEMBRO - 809 - GUAIRA - PR;32966 - COLOMBO - RUA 7 DE SETEMBRO - 809 - GUAIRA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;GUAIRA;;RUA, 7;85980000
32613 - COLOMBO - AVENIDA XV DE NOVEMBRO - 818 - CORNELIO PROCOPIO - PR;32613 - COLOMBO - AVENIDA XV DE NOVEMBRO - 818 - CORNELIO PROCOPIO - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CORNELIO PROCOPIO;;AVENIDA XV DE NOVEMBRO, 818;86300000
32290 - COLOMBO - AVENIDA GOIAS - 702 - CIANORTE - PR;32290 - COLOMBO - AVENIDA GOIAS - 702 - CIANORTE - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CIANORTE;;AVENIDA GOIAS, 702;87200268
31722 - COLOMBO - AVENIDA BRASIL - 1374 - LOANDA - PR;31722 - COLOMBO - AVENIDA BRASIL - 1374 - LOANDA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;LOANDA;;AVENIDA BRASIL, 1374;87900000
31641 - COLOMBO - AVENIDA LONDRINA - 499 - NOVA LONDRINA - PR;31641 - COLOMBO - AVENIDA LONDRINA - 499 - NOVA LONDRINA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;NOVA LONDRINA;;AVENIDA LONDRINA, 499;87970000
31307 - COLOMBO - RUA TELEMACO CARNEIRO - 1080 - ARAPOTI - PR;31307 - COLOMBO - RUA TELEMACO CARNEIRO - 1080 - ARAPOTI - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;ARAPOTI;;RUA TELEMACO CARNEIRO, 1080;84990000
30912 - COLOMBO - RUA SANTOS DUMONT - 483 - FAXINAL - PR;30912 - COLOMBO - RUA SANTOS DUMONT - 483 - FAXINAL - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;FAXINAL;;RUA SANTOS DUMONT, 483;86840000
30750 - COLOMBO - RUA PROFESSOR A AMAZILIA - 312 - UNIAO DA VITORIA - PR;30750 - COLOMBO - RUA PROFESSOR A AMAZILIA - 312 - UNIAO DA VITORIA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;UNIAO DA VITORIA;PONTE NOVA;RUA PROFESSOR A AMAZILIA, 312;84600010
30599 - COLOMBO - RUA DOMINGOS FARIAS - 32 - RIO BRANCO DO SUL - PR;30599 - COLOMBO - RUA DOMINGOS FARIAS - 32 - RIO BRANCO DO SUL - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;RIO BRANCO DO SUL;;RUA DOMINGOS FARIAS, 32;83540000
30408 - COLOMBO - AVENIDA AMAZONAS - 711 - MANDAGUARI - PR;30408 - COLOMBO - AVENIDA AMAZONAS - 711 - MANDAGUARI - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;MANDAGUARI;;AVENIDA AMAZONAS, 711;86975000
30084 - COLOMBO - AVENIDA INTERV MANOEL RIBAS - 88 - ASTORGA - PR;30084 - COLOMBO - AVENIDA INTERV MANOEL RIBAS - 88 - ASTORGA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;ASTORGA;;AVENIDA INTERV MANOEL RIBAS, 88;86730000
29663 - COLOMBO - AVENIDA MOISES LUPION - 560 - GOIOERE - PR;29663 - COLOMBO - AVENIDA MOISES LUPION - 560 - GOIOERE - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;GOIOERE;;AVENIDA MOISES LUPION, 560;87360000
29582 - COLOMBO - AVENIDA VISCONDE GUARAPUAVA - 140 - PITANGA - PR;29582 - COLOMBO - AVENIDA VISCONDE GUARAPUAVA - 140 - PITANGA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;PITANGA;;AVENIDA VISCONDE GUARAPUAVA, 140;85200000
29159 - COLOMBO - RUA GETULIO VARGAS - 1111 - PARANAVAI - PR;29159 - COLOMBO - RUA GETULIO VARGAS - 1111 - PARANAVAI - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;PARANAVAI;CENTRO;RUA GETULIO VARGAS, 1111;87702000
28853 - COLOMBO - AVENIDA SOUZA NAVES - 975 - IVAIPORA - PR;28853 - COLOMBO - AVENIDA SOUZA NAVES - 975 - IVAIPORA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;IVAIPORA;;AVENIDA SOUZA NAVES, 975;86870000
28772 - COLOMBO - RUA XV DE NOVEMBRO - 2450 - LARANJEIRAS DO SUL - PR;28772 - COLOMBO - RUA XV DE NOVEMBRO - 2450 - LARANJEIRAS DO SUL - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;LARANJEIRAS DO SUL;CENTRO;RUA XV DE NOVEMBRO, 2450;85301050
28349 - COLOMBO - AVENIDA PARANA - 680 - MATELANDIA - PR;28349 - COLOMBO - AVENIDA PARANA - 680 - MATELANDIA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;MATELANDIA;;AVENIDA PARANA, 680;85887000
28187 - COLOMBO - AVENIDA REPUBLICA ARGENTINA - 4231 - CURITIBA - PR;28187 - COLOMBO - AVENIDA REPUBLICA ARGENTINA - 4231 - CURITIBA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CURITIBA;NOVO MUNDO;AVENIDA REPUBLICA ARGENTINA, 4231;81050000
28004 - COLOMBO - AVENIDA ARAPONGAS - 370 - ARAPONGAS - PR;28004 - COLOMBO - AVENIDA ARAPONGAS - 370 - ARAPONGAS - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;ARAPONGAS;CENTRO;AVENIDA ARAPONGAS, 370;86700050
26990 - COLOMBO - AVENIDA BRASIL - 3252 - MARINGA - PR;26990 - COLOMBO - AVENIDA BRASIL - 3252 - MARINGA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;MARINGA;;AVENIDA BRASIL, 3252;87013000
26729 - COLOMBO - AVENIDA CAPITAO INDIO BANDEIRA - 1467 - CAMPO MOURAO - PR;26729 - COLOMBO - AVENIDA CAPITAO INDIO BANDEIRA - 1467 - CAMPO MOURAO - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CAMPO MOURAO;CENTRO;AVENIDA CAPITAO INDIO BANDEIRA, 1467;87300005
26486 - COLOMBO - AVENIDA HORACIO KLABIN - 70 - TELEMACO BORBA - PR;26486 - COLOMBO - AVENIDA HORACIO KLABIN - 70 - TELEMACO BORBA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;TELEMACO BORBA;CENTRO;AVENIDA HORACIO KLABIN, 70;84261000
26303 - COLOMBO - PRACA RUI BARBOSA - 360 - APUCARANA - PR;26303 - COLOMBO - PRACA RUI BARBOSA - 360 - APUCARANA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;APUCARANA;CENTRO;PRACA RUI BARBOSA, 360;86800700
26133 - COLOMBO - AVENIDA PARANA - 4740 - UMUARAMA - PR;26133 - COLOMBO - AVENIDA PARANA - 4740 - UMUARAMA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;UMUARAMA;;AVENIDA PARANA, 4740;87502000
26052 - COLOMBO - AVENIDA WINSTON CHURCHILL - 2491 - CURITIBA - PR;26052 - COLOMBO - AVENIDA WINSTON CHURCHILL - 2491 - CURITIBA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CURITIBA;CAPAO RASO;AVENIDA WINSTON CHURCHILL, 2491;81150050
25919 - COLOMBO - RUA QUINZE DE NOVEMBRO - 1356 - SAO JOSE DOS PINHAIS - PR;25919 - COLOMBO - RUA QUINZE DE NOVEMBRO - 1356 - SAO JOSE DOS PINHAIS - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;SAO JOSE DOS PINHAIS;CENTRO;RUA QUINZE DE NOVEMBRO, 1356;83005000
25595 - COLOMBO - AVENIDA BRASILIA - 1552 - MEDIANEIRA - PR;25595 - COLOMBO - AVENIDA BRASILIA - 1552 - MEDIANEIRA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;MEDIANEIRA;;AVENIDA BRASILIA, 1552;85884000
24785 - COLOMBO - AVENIDA INDEPENDENCIA - 1160 - PALOTINA - PR;24785 - COLOMBO - AVENIDA INDEPENDENCIA - 1160 - PALOTINA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;PALOTINA;;AVENIDA INDEPENDENCIA, 1160;85950000
24513 - COLOMBO - AVENIDA BRASIL - 6576 - CASCAVEL - PR;24513 - COLOMBO - AVENIDA BRASIL - 6576 - CASCAVEL - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CASCAVEL;CENTRO;AVENIDA BRASIL, 6576;85801250
24270 - COLOMBO - RUA VICENTE MACHADO - 1109 - GUARAPUAVA - PR;24270 - COLOMBO - RUA VICENTE MACHADO - 1109 - GUARAPUAVA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;GUARAPUAVA;CENTRO;RUA VICENTE MACHADO, 1109;85010260
24009 - COLOMBO - AVENIDA TUPASSI - 1116 - ASSIS CHATEAUBRIAND - PR;24009 - COLOMBO - AVENIDA TUPASSI - 1116 - ASSIS CHATEAUBRIAND - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;ASSIS CHATEAUBRIAND;;AVENIDA TUPASSI, 1116;85935000
23703 - COLOMBO - AVENIDA RIO GRANDE DO SUL - 850 - MARECHAL CANDIDO RONDON - PR;23703 - COLOMBO - AVENIDA RIO GRANDE DO SUL - 850 - MARECHAL CANDIDO RONDON - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;MARECHAL CANDIDO RONDON;;AVENIDA RIO GRANDE DO SUL, 850;85960000
22308 - COLOMBO - RUA 7 DE SETEMBRO - 860 - TOLEDO - PR;22308 - COLOMBO - RUA 7 DE SETEMBRO - 860 - TOLEDO - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;TOLEDO;CENTRO;RUA, 7;85900220
22146 - COLOMBO - AVENIDA TUPI - 2342 - PATO BRANCO - PR;22146 - COLOMBO - AVENIDA TUPI - 2342 - PATO BRANCO - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;PATO BRANCO;CENTRO;AVENIDA TUPI, 2342;85501063
21689 - COLOMBO - AVENIDA JULIO ASSIS CAVALHEIRO - 370 - FRANCISCO BELTRAO - PR;21689 - COLOMBO - AVENIDA JULIO ASSIS CAVALHEIRO - 370 - FRANCISCO BELTRAO - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;FRANCISCO BELTRAO;CENTRO;AVENIDA JULIO ASSIS CAVALHEIRO, 370;85601000
21255 - COLOMBO - AVENIDA MARECHAL DEODORO - 137 - CURITIBA - PR;21255 - COLOMBO - AVENIDA MARECHAL DEODORO - 137 - CURITIBA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CURITIBA;CENTRO;AVENIDA MARECHAL DEODORO, 137;80020320
20100 - COLOMBO - RUA SANTA CATARINA - 1305 - JOINVILLE - SC;20100 - COLOMBO - RUA SANTA CATARINA - 1305 - JOINVILLE - SC;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;SC;JOINVILLE;FLORESTA;RUA SANTA CATARINA, 1305;89211305
88244 - COLOMBO - RUA SALDANHA MARINHO - 1489 - GUARAPUAVA - PR;88244 - COLOMBO - RUA SALDANHA MARINHO - 1489 - GUARAPUAVA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;GUARAPUAVA;CENTRO;RUA SALDANHA MARINHO, 1489;85010290
88082 - COLOMBO - RUA DUQUE DE CAXIAS - 412 - INACIO MARTINS - PR;88082 - COLOMBO - RUA DUQUE DE CAXIAS - 412 - INACIO MARTINS - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;INACIO MARTINS;;RUA DUQUE DE CAXIAS, 412;85155000
87868 - COLOMBO - AVENIDA IGUACU - 811 - NOVA PRATA DO IGUACU - PR;87868 - COLOMBO - AVENIDA IGUACU - 811 - NOVA PRATA DO IGUACU - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;NOVA PRATA DO IGUACU;;AVENIDA IGUACU, 811;85685000
87787 - COLOMBO - AVENIDA PAPAGAIOS - 1687 - CASCAVEL - PR;87787 - COLOMBO - AVENIDA PAPAGAIOS - 1687 - CASCAVEL - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CASCAVEL;FLORESTA;AVENIDA PAPAGAIOS, 1687;85814760
87604 - COLOMBO - RUA ITAPORA - 305 - MATINHOS - PR;87604 - COLOMBO - RUA ITAPORA - 305 - MATINHOS - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;MATINHOS;;RUA ITAPORA, 305;83260000
87515 - COLOMBO - AVENIDA COMENDADOR GENTIL GERALDI - 2897 - CIDADE GAUCHA - PR;87515 - COLOMBO - AVENIDA COMENDADOR GENTIL GERALDI - 2897 - CIDADE GAUCHA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CIDADE GAUCHA;;AVENIDA COMENDADOR GENTIL GERALDI, 2897;87820000
87434 - COLOMBO - RUA GERVASIO HITOCHI DOI - 102 - CANDOI - PR;87434 - COLOMBO - RUA GERVASIO HITOCHI DOI - 102 - CANDOI - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;CANDOI;;RUA GERVASIO HITOCHI DOI, 102;85140000
87191 - COLOMBO - RUA BENJAMIN CONSTANT - 1205 - LONDRINA - PR;87191 - COLOMBO - RUA BENJAMIN CONSTANT - 1205 - LONDRINA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;LONDRINA;CENTRO;RUA BENJAMIN CONSTANT, 1205;86010350
87000 - COLOMBO - RUA DOUTOR VICENTE MACHADO - 255 - RIO NEGRO - PR;87000 - COLOMBO - RUA DOUTOR VICENTE MACHADO - 255 - RIO NEGRO - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;RIO NEGRO;CENTRO;RUA DOUTOR VICENTE MACHADO, 255;83880039
86977 - COLOMBO - AVENIDA TRIFON HANICZ - 121 - PINHAO - PR;86977 - COLOMBO - AVENIDA TRIFON HANICZ - 121 - PINHAO - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;PINHAO;AZALEIA;AVENIDA TRIFON HANICZ, 121;85170222
86896 - COLOMBO - AVENIDA MANOEL RIBAS - 836 - RIO AZUL - PR;86896 - COLOMBO - AVENIDA MANOEL RIBAS - 836 - RIO AZUL - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;RIO AZUL;;AVENIDA MANOEL RIBAS, 836;84560000
86543 - COLOMBO - AVENIDA BRASIL - 695 - MANDIRITUBA - PR;86543 - COLOMBO - AVENIDA BRASIL - 695 - MANDIRITUBA - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;MANDIRITUBA;CENTRO;AVENIDA BRASIL, 695;83800036
86462 - COLOMBO - AVENIDA XV DE NOVEMBRO - 1130 - AMPERE - PR;86462 - COLOMBO - AVENIDA XV DE NOVEMBRO - 1130 - AMPERE - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;AMPERE;;AVENIDA XV DE NOVEMBRO, 1130;85640000
86209 - COLOMBO - RUA PARANA - 813 - JACAREZINHO - PR;86209 - COLOMBO - RUA PARANA - 813 - JACAREZINHO - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;JACAREZINHO;;RUA PARANA, 813;86400000
85652 - COLOMBO - PRACA PRACA PEDRO ALZIDE GIRALDI - 999 - QUEDAS DO IGUACU - PR;85652 - COLOMBO - PRACA PRACA PEDRO ALZIDE GIRALDI - 999 - QUEDAS DO IGUACU - PR;;BIBIANO RODRIGUES NETO;8,98485E+13;COLOMBO;PR;QUEDAS DO IGUACU;;PRACA PRACA PEDRO ALZIDE GIRALDI, 999;85460000
