REDE;CLIENTE;LOJA;CONSULTOR;CNPJ;NOME PDV
COLOMBO;COLOMBO;77552 - COLOMBO - AVENIDA AVENIDA ESPANHA - 18 - ARROIO DOS RATOS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;77552 - COLOMBO - AVENIDA AVENIDA ESPANHA - 18 - ARROIO DOS RATOS - RS
COLOMBO;COLOMBO;77200 - COLOMBO - AVENIDA FERNANDES BASTOS - 818 - TRAMANDAI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;77200 - COLOMBO - AVENIDA FERNANDES BASTOS - 818 - TRAMANDAI - RS
COLOMBO;COLOMBO;76823 - COLOMBO - RUA PRESIDENTE NEREU RAMOS - 243 - LAGES - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;76823 - COLOMBO - RUA PRESIDENTE NEREU RAMOS - 243 - LAGES - SC
COLOMBO;COLOMBO;76319 - COLOMBO - RUA ESTEFANO JOSE VANOLLI - 1199 - ITAJAI - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;76319 - COLOMBO - RUA ESTEFANO JOSE VANOLLI - 1199 - ITAJAI - SC
COLOMBO;COLOMBO;76157 - COLOMBO - RUA HERCILIO LUZ - 381 - ITAJAI - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;76157 - COLOMBO - RUA HERCILIO LUZ - 381 - ITAJAI - SC
COLOMBO;COLOMBO;75932 - COLOMBO - RUA FRANCISCO VAHLDIECK - 686 - BLUMENAU - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;75932 - COLOMBO - RUA FRANCISCO VAHLDIECK - 686 - BLUMENAU - SC
COLOMBO;COLOMBO;75851 - COLOMBO - RUA FLORIANO PEIXOTO - 18 - BLUMENAU - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;75851 - COLOMBO - RUA FLORIANO PEIXOTO - 18 - BLUMENAU - SC
COLOMBO;COLOMBO;75509 - COLOMBO - RUA GUSTAVO RICHARD - 514 - LAGUNA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;75509 - COLOMBO - RUA GUSTAVO RICHARD - 514 - LAGUNA - SC
COLOMBO;COLOMBO;75347 - COLOMBO - AVENIDA GETULIO VARGAS - 309 - SOMBRIO - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;75347 - COLOMBO - AVENIDA GETULIO VARGAS - 309 - SOMBRIO - SC
COLOMBO;COLOMBO;75266 - COLOMBO - AVENIDA MARECHAL DEODORO DA FONSECA - 158 - JARAGUA DO SUL - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;75266 - COLOMBO - AVENIDA MARECHAL DEODORO DA FONSECA - 158 - JARAGUA DO SUL - SC
COLOMBO;COLOMBO;75002 - COLOMBO - RUA PREFEITO JOSE KEHRIG - 5619 - SANTO AMARO DA IMPERATRIZ - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;75002 - COLOMBO - RUA PREFEITO JOSE KEHRIG - 5619 - SANTO AMARO DA IMPERATRIZ - SC
COLOMBO;COLOMBO;74960 - COLOMBO - TRAVESSA NOSSA SENHORA DOS NAVEGANTES - 5 - NAVEGANTES - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;74960 - COLOMBO - TRAVESSA NOSSA SENHORA DOS NAVEGANTES - 5 - NAVEGANTES - SC
COLOMBO;COLOMBO;74618 - COLOMBO - ALAMEDA ARISTILIANO RAMOS - 264 - RIO DO SUL - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;74618 - COLOMBO - ALAMEDA ARISTILIANO RAMOS - 264 - RIO DO SUL - SC
COLOMBO;COLOMBO;74537 - COLOMBO - RUA NEREU RAMOS - 511 - IMBITUBA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;74537 - COLOMBO - RUA NEREU RAMOS - 511 - IMBITUBA - SC
COLOMBO;COLOMBO;73999 - COLOMBO - AVENIDA JOAO SACAVEM - 214 - NAVEGANTES - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;73999 - COLOMBO - AVENIDA JOAO SACAVEM - 214 - NAVEGANTES - SC
COLOMBO;COLOMBO;73484 - COLOMBO - RUA PARANA - 225 - BARRA VELHA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;73484 - COLOMBO - RUA PARANA - 225 - BARRA VELHA - SC
COLOMBO;COLOMBO;73301 - COLOMBO - AVENIDA ANICETO ZACCHI - 983 - PALHOCA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;73301 - COLOMBO - AVENIDA ANICETO ZACCHI - 983 - PALHOCA - SC
COLOMBO;COLOMBO;73212 - COLOMBO - AVENIDA LUIZ DE CAMOES - 439 - LAGES - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;73212 - COLOMBO - AVENIDA LUIZ DE CAMOES - 439 - LAGES - SC
COLOMBO;COLOMBO;72836 - COLOMBO - RUA CAETANO SILVEIRA DE MATOS - 2686 - PALHOCA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;72836 - COLOMBO - RUA CAETANO SILVEIRA DE MATOS - 2686 - PALHOCA - SC
COLOMBO;COLOMBO;72674 - COLOMBO - AVENIDA SETE DE SETEMBRO - 1527 - ARARANGUA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;72674 - COLOMBO - AVENIDA SETE DE SETEMBRO - 1527 - ARARANGUA - SC
COLOMBO;COLOMBO;72593 - COLOMBO - RODOVIA ARMANDO CALIL BULOS - 5999 - FLORIANOPOLIS - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;72593 - COLOMBO - RODOVIA ARMANDO CALIL BULOS - 5999 - FLORIANOPOLIS - SC
COLOMBO;COLOMBO;72402 - COLOMBO - RUA 202 - 35 - ITAPEMA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;72402 - COLOMBO - RUA 202 - 35 - ITAPEMA - SC
COLOMBO;COLOMBO;72240 - COLOMBO - RUA CONSELHEIRO MAFRA - 320 - FLORIANOPOLIS - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;72240 - COLOMBO - RUA CONSELHEIRO MAFRA - 320 - FLORIANOPOLIS - SC
COLOMBO;COLOMBO;72089 - COLOMBO - AVENIDA PRESIDENTE KENNEDY - 600 - SAO JOSE - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;72089 - COLOMBO - AVENIDA PRESIDENTE KENNEDY - 600 - SAO JOSE - SC
COLOMBO;COLOMBO;71945 - COLOMBO - RUA ANITA GARIBALDI - 283 - ICARA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;71945 - COLOMBO - RUA ANITA GARIBALDI - 283 - ICARA - SC
COLOMBO;COLOMBO;71511 - COLOMBO - AVENIDA FELIPE SCHMIDT - 1970 - BRACO DO NORTE - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;71511 - COLOMBO - AVENIDA FELIPE SCHMIDT - 1970 - BRACO DO NORTE - SC
COLOMBO;COLOMBO;71430 - COLOMBO - AVENIDA BARRIGA VERDE - 640 - BALNEARIO ARROIO DO SILVA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;71430 - COLOMBO - AVENIDA BARRIGA VERDE - 640 - BALNEARIO ARROIO DO SILVA - SC
COLOMBO;COLOMBO;71350 - COLOMBO - RUA PRESIDENTE NEREU RAMOS - 205 - LAGES - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;71350 - COLOMBO - RUA PRESIDENTE NEREU RAMOS - 205 - LAGES - SC
COLOMBO;COLOMBO;71279 - COLOMBO - AVENIDA MARECHAL DEODORO - 65 - TUBARAO - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;71279 - COLOMBO - AVENIDA MARECHAL DEODORO - 65 - TUBARAO - SC
COLOMBO;COLOMBO;70540 - COLOMBO - AVENIDA LEOBERTO LEAL - 540 - SAO JOSE - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;70540 - COLOMBO - AVENIDA LEOBERTO LEAL - 540 - SAO JOSE - SC
COLOMBO;COLOMBO;70205 - COLOMBO - RUA VEREADOR ARTHUR MANOEL MARIANO - 1320 - SAO JOSE - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;70205 - COLOMBO - RUA VEREADOR ARTHUR MANOEL MARIANO - 1320 - SAO JOSE - SC
COLOMBO;COLOMBO;70116 - COLOMBO - RODOVIA FRANCISCO MAGNO VIEIRA - 672 - FLORIANOPOLIS - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;70116 - COLOMBO - RODOVIA FRANCISCO MAGNO VIEIRA - 672 - FLORIANOPOLIS - SC
COLOMBO;COLOMBO;70035 - COLOMBO - AVENIDA LIBERDADE - 1758 - VIAMAO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;70035 - COLOMBO - AVENIDA LIBERDADE - 1758 - VIAMAO - RS
COLOMBO;COLOMBO;69533 - COLOMBO - AVENIDA FEITORIA - 4825 - SAO LEOPOLDO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;69533 - COLOMBO - AVENIDA FEITORIA - 4825 - SAO LEOPOLDO - RS
COLOMBO;COLOMBO;69452 - COLOMBO - AV NEREU RAMOS - 85 - BALNEARIO DE PICARRAS - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;69452 - COLOMBO - AV NEREU RAMOS - 85 - BALNEARIO DE PICARRAS - SC
COLOMBO;COLOMBO;68138 - COLOMBO - RUA JOSE ACHILES COLOMBO - 50 - FARROUPILHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;68138 - COLOMBO - RUA JOSE ACHILES COLOMBO - 50 - FARROUPILHA - RS
COLOMBO;COLOMBO;67913 - COLOMBO - RUA OLAVO BILAC - 915 - SANTO CRISTO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;67913 - COLOMBO - RUA OLAVO BILAC - 915 - SANTO CRISTO - RS
COLOMBO;COLOMBO;67751 - COLOMBO - AVENIDA AVENIDA PARAGUASSU - 2252 - CAPAO DA CANOA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;67751 - COLOMBO - AVENIDA AVENIDA PARAGUASSU - 2252 - CAPAO DA CANOA - RS
COLOMBO;COLOMBO;67670 - COLOMBO - RUA ESTEFANO JOSE VANOLLI - 897 - ITAJAI - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;67670 - COLOMBO - RUA ESTEFANO JOSE VANOLLI - 897 - ITAJAI - SC
COLOMBO;COLOMBO;67409 - COLOMBO - AVENIDA DO ESTADO DALMO VIEIRA - 3280 - BALNEARIO CAMBORIU - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;67409 - COLOMBO - AVENIDA DO ESTADO DALMO VIEIRA - 3280 - BALNEARIO CAMBORIU - SC
COLOMBO;COLOMBO;67328 - COLOMBO - RUA GOVERNADOR CELSO RAMOS - 15 - LAGUNA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;67328 - COLOMBO - RUA GOVERNADOR CELSO RAMOS - 15 - LAGUNA - SC
COLOMBO;COLOMBO;66607 - COLOMBO - SHOPPING CENTER GRAVATAI - GRAVATAI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;66607 - COLOMBO - SHOPPING CENTER GRAVATAI - GRAVATAI - RS
COLOMBO;COLOMBO;66437 - COLOMBO - RUA JOSE FRANCISCO BERNARDES - 963 - CAMBORIU - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;66437 - COLOMBO - RUA JOSE FRANCISCO BERNARDES - 963 - CAMBORIU - SC
COLOMBO;COLOMBO;66003 - COLOMBO - RUA MARECHAL FLORIANO - 48 - BENTO GONCALVES - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;66003 - COLOMBO - RUA MARECHAL FLORIANO - 48 - BENTO GONCALVES - RS
COLOMBO;COLOMBO;65708 - COLOMBO - RUA JOCKEY CLUBE - 155 - RIO GRANDE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;65708 - COLOMBO - RUA JOCKEY CLUBE - 155 - RIO GRANDE - RS
COLOMBO;COLOMBO;65546 - COLOMBO - AVENIDA RIO GRANDE DO SUL - 226 - CANOAS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;65546 - COLOMBO - AVENIDA RIO GRANDE DO SUL - 226 - CANOAS - RS
COLOMBO;COLOMBO;60315 - COLOMBO - AVENIDA LIBERDADE - 1450 - VIAMAO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;60315 - COLOMBO - AVENIDA LIBERDADE - 1450 - VIAMAO - RS
COLOMBO;COLOMBO;60234 - COLOMBO - AVENIDA EMANCIPACAO - 189 - ELDORADO DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;60234 - COLOMBO - AVENIDA EMANCIPACAO - 189 - ELDORADO DO SUL - RS
COLOMBO;COLOMBO;59228 - COLOMBO - RUA MARQUES DO HERVAL - 1472 - SANTO ANGELO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;59228 - COLOMBO - RUA MARQUES DO HERVAL - 1472 - SANTO ANGELO - RS
COLOMBO;COLOMBO;58680 - COLOMBO - AVENIDA SANTO ANGELO - 230 - GIRUA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;58680 - COLOMBO - AVENIDA SANTO ANGELO - 230 - GIRUA - RS
COLOMBO;COLOMBO;57799 - COLOMBO - AVENIDA SALZANO DA CUNHA - 288 - SANANDUVA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;57799 - COLOMBO - AVENIDA SALZANO DA CUNHA - 288 - SANANDUVA - RS
COLOMBO;COLOMBO;51677 - COLOMBO - AVENIDA BRASIL - 629 - PORTAO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;51677 - COLOMBO - AVENIDA BRASIL - 629 - PORTAO - RS
COLOMBO;COLOMBO;50867 - COLOMBO - RUA GETULIO VARGAS - 84 - BIGUACU - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;50867 - COLOMBO - RUA GETULIO VARGAS - 84 - BIGUACU - SC
COLOMBO;COLOMBO;50000 - COLOMBO - AVENIDA CEL. APARICIO BORGES - 2730 - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;50000 - COLOMBO - AVENIDA CEL. APARICIO BORGES - 2730 - PORTO ALEGRE - RS
COLOMBO;COLOMBO;49508 - COLOMBO - AVENIDA ASSIS BRASIL - 2278 - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;49508 - COLOMBO - AVENIDA ASSIS BRASIL - 2278 - PORTO ALEGRE - RS
COLOMBO;COLOMBO;49265 - COLOMBO - RUA GENERAL OSORIO - 849 - IBIRUBA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;49265 - COLOMBO - RUA GENERAL OSORIO - 849 - IBIRUBA - RS
COLOMBO;COLOMBO;48960 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 413 - RESTINGA SECA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;48960 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 413 - RESTINGA SECA - RS
COLOMBO;COLOMBO;46592 - COLOMBO - RUA MARIA SIMAO - 315 - INDAIAL - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;46592 - COLOMBO - RUA MARIA SIMAO - 315 - INDAIAL - SC
COLOMBO;COLOMBO;46169 - COLOMBO - AVENIDA GETULIO VARGAS - 500 - TIMBO - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;46169 - COLOMBO - AVENIDA GETULIO VARGAS - 500 - TIMBO - SC
COLOMBO;COLOMBO;45600 - COLOMBO - RUA DOUTOR LUIS BASTOS DO PRADO - 1551 - GRAVATAI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;45600 - COLOMBO - RUA DOUTOR LUIS BASTOS DO PRADO - 1551 - GRAVATAI - RS
COLOMBO;COLOMBO;41361 - COLOMBO - AVENIDA DORIVAL CANDIDO LUZ DE OLIVEIRA - 5479 - GRAVATAI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;41361 - COLOMBO - AVENIDA DORIVAL CANDIDO LUZ DE OLIVEIRA - 5479 - GRAVATAI - RS
COLOMBO;COLOMBO;41108 - COLOMBO - AVENIDA FLORES DA CUNHA - 4001 - CACHOEIRINHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;41108 - COLOMBO - AVENIDA FLORES DA CUNHA - 4001 - CACHOEIRINHA - RS
COLOMBO;COLOMBO;40551 - COLOMBO - AVENIDA PRES GETULIO VARGAS - 2194 - ALVORADA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;40551 - COLOMBO - AVENIDA PRES GETULIO VARGAS - 2194 - ALVORADA - RS
COLOMBO;COLOMBO;40128 - COLOMBO - AVENIDA PEDRO ADAMS FILHO - 5522 - NOVO HAMBURGO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;40128 - COLOMBO - AVENIDA PEDRO ADAMS FILHO - 5522 - NOVO HAMBURGO - RS
COLOMBO;COLOMBO;40047 - COLOMBO - RUA XV DE NOVEMBRO - 70 - ENCRUZILHADA DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;40047 - COLOMBO - RUA XV DE NOVEMBRO - 70 - ENCRUZILHADA DO SUL - RS
COLOMBO;COLOMBO;39898 - COLOMBO - AVENIDA OLINKRAFT - 2638 - OTACILIO COSTA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;39898 - COLOMBO - AVENIDA OLINKRAFT - 2638 - OTACILIO COSTA - SC
COLOMBO;COLOMBO;39626 - COLOMBO - RUA INDUSTRIAL JOSE BEDUSCHI - 208 - GASPAR - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;39626 - COLOMBO - RUA INDUSTRIAL JOSE BEDUSCHI - 208 - GASPAR - SC
COLOMBO;COLOMBO;39538 - COLOMBO - AVENIDA CAVALHADA - 2980 - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;39538 - COLOMBO - AVENIDA CAVALHADA - 2980 - PORTO ALEGRE - RS
COLOMBO;COLOMBO;39030 - COLOMBO - RUA DOS ANDRADAS - 264 - SANTANA DO LIVRAMENTO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;39030 - COLOMBO - RUA DOS ANDRADAS - 264 - SANTANA DO LIVRAMENTO - RS
COLOMBO;COLOMBO;38647 - COLOMBO - AVENIDA BORGES DE MEDEIROS - 2058 - ROLANTE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;38647 - COLOMBO - AVENIDA BORGES DE MEDEIROS - 2058 - ROLANTE - RS
COLOMBO;COLOMBO;38566 - COLOMBO - RUA EMILIO JOST - 214 - NOVA HARTZ - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;38566 - COLOMBO - RUA EMILIO JOST - 214 - NOVA HARTZ - RS
COLOMBO;COLOMBO;38485 - COLOMBO - RUA GUILHERME LAHM - 1423 - TAQUARA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;38485 - COLOMBO - RUA GUILHERME LAHM - 1423 - TAQUARA - RS
COLOMBO;COLOMBO;38132 - COLOMBO - AVENIDA BARAO DO RIO BRANCO - 608 - TORRES - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;38132 - COLOMBO - AVENIDA BARAO DO RIO BRANCO - 608 - TORRES - RS
COLOMBO;COLOMBO;38051 - COLOMBO - AVENIDA 07 DE SETEMBRO - 555 - QUARAI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;38051 - COLOMBO - AVENIDA 07 DE SETEMBRO - 555 - QUARAI - RS
COLOMBO;COLOMBO;37675 - COLOMBO - RUA GENERAL BACELAR - 321 - RIO GRANDE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;37675 - COLOMBO - RUA GENERAL BACELAR - 321 - RIO GRANDE - RS
COLOMBO;COLOMBO;37594 - COLOMBO - CANOAS SHOPPING - CANOAS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;37594 - COLOMBO - CANOAS SHOPPING - CANOAS - RS
COLOMBO;COLOMBO;36601 - COLOMBO - AVENIDA FLORES DA CUNHA - 829 - CACHOEIRINHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;36601 - COLOMBO - AVENIDA FLORES DA CUNHA - 829 - CACHOEIRINHA - RS
COLOMBO;COLOMBO;35981 - COLOMBO - AVENIDA FERNANDES BASTOS - 626 - TRAMANDAI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;35981 - COLOMBO - AVENIDA FERNANDES BASTOS - 626 - TRAMANDAI - RS
COLOMBO;COLOMBO;35396 - COLOMBO - RUA DOUTOR FLORES - 59 - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;35396 - COLOMBO - RUA DOUTOR FLORES - 59 - PORTO ALEGRE - RS
COLOMBO;COLOMBO;35043 - COLOMBO - RUA DOUTOR FLORES - 204 - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;35043 - COLOMBO - RUA DOUTOR FLORES - 204 - PORTO ALEGRE - RS
COLOMBO;COLOMBO;34748 - COLOMBO - RUA BENTO MARTINS - 2909 - URUGUAIANA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;34748 - COLOMBO - RUA BENTO MARTINS - 2909 - URUGUAIANA - RS
COLOMBO;COLOMBO;34586 - COLOMBO - RUA 700 - 401 - BALNEARIO CAMBORIU - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;34586 - COLOMBO - RUA 700 - 401 - BALNEARIO CAMBORIU - SC
COLOMBO;COLOMBO;34152 - COLOMBO - PRACA NEREU RAMOS - 372 - CRICIUMA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;34152 - COLOMBO - PRACA NEREU RAMOS - 372 - CRICIUMA - SC
COLOMBO;COLOMBO;33776 - COLOMBO - RUA ULISSES CABRAL - 104 - SAPUCAIA DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;33776 - COLOMBO - RUA ULISSES CABRAL - 104 - SAPUCAIA DO SUL - RS
COLOMBO;COLOMBO;33695 - COLOMBO - RUA DOUTOR FLORES - 119 - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;33695 - COLOMBO - RUA DOUTOR FLORES - 119 - PORTO ALEGRE - RS
COLOMBO;COLOMBO;32702 - COLOMBO - AVENIDA SALOMAO C DE ALMEIDA - 281 - CURITIBANOS - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;32702 - COLOMBO - AVENIDA SALOMAO C DE ALMEIDA - 281 - CURITIBANOS - SC
COLOMBO;COLOMBO;32451 - COLOMBO - AVENIDA PRESIDENTE VARGAS - 1646 - ESTEIO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;32451 - COLOMBO - AVENIDA PRESIDENTE VARGAS - 1646 - ESTEIO - RS
COLOMBO;COLOMBO;32028 - COLOMBO - AVENIDA TANCREDO NEVES - 490 - CORREIA PINTO - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;32028 - COLOMBO - AVENIDA TANCREDO NEVES - 490 - CORREIA PINTO - SC
COLOMBO;COLOMBO;31480 - COLOMBO - RUA JOAO MOSSMANN - 27 - PAROBE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;31480 - COLOMBO - RUA JOAO MOSSMANN - 27 - PAROBE - RS
COLOMBO;COLOMBO;30670 - COLOMBO - RUA 1 DE MAIO - 385 - CHARQUEADAS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;30670 - COLOMBO - RUA 1 DE MAIO - 385 - CHARQUEADAS - RS
COLOMBO;COLOMBO;30327 - COLOMBO - RUA BERNARDINO ANGELO - 915 - DOM PEDRITO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;30327 - COLOMBO - RUA BERNARDINO ANGELO - 915 - DOM PEDRITO - RS
COLOMBO;COLOMBO;30165 - COLOMBO - RUA 7 DE SETEMBRO - 46 - PANAMBI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;30165 - COLOMBO - RUA 7 DE SETEMBRO - 46 - PANAMBI - RS
COLOMBO;COLOMBO;29825 - COLOMBO - RUA PADRE BIAGGIO SIMONETTI - 275 - FRAIBURGO - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;29825 - COLOMBO - RUA PADRE BIAGGIO SIMONETTI - 275 - FRAIBURGO - SC
COLOMBO;COLOMBO;29744 - COLOMBO - AVENIDA AZENHA - 1286 - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;29744 - COLOMBO - AVENIDA AZENHA - 1286 - PORTO ALEGRE - RS
COLOMBO;COLOMBO;29400 - COLOMBO - RUA JORGE ZIPPERER - 243 - RIO NEGRINHO - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;29400 - COLOMBO - RUA JORGE ZIPPERER - 243 - RIO NEGRINHO - SC
COLOMBO;COLOMBO;29230 - COLOMBO - AVENIDA VENEZA - 1033 - FARROUPILHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;29230 - COLOMBO - AVENIDA VENEZA - 1033 - FARROUPILHA - RS
COLOMBO;COLOMBO;28934 - COLOMBO - AVENIDA PRESIDENTE KENNEDY - 577 - SAO JOSE - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;28934 - COLOMBO - AVENIDA PRESIDENTE KENNEDY - 577 - SAO JOSE - SC
COLOMBO;COLOMBO;28500 - COLOMBO - RUA PAULO ZIMMERMANN - 53 - POMERODE - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;28500 - COLOMBO - RUA PAULO ZIMMERMANN - 53 - POMERODE - SC
COLOMBO;COLOMBO;28268 - COLOMBO - AVENIDA CONSUL CARLOS RENAUX - 88 - BRUSQUE - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;28268 - COLOMBO - AVENIDA CONSUL CARLOS RENAUX - 88 - BRUSQUE - SC
COLOMBO;COLOMBO;27458 - COLOMBO - AVENIDA PRESIDENTE VARGAS - 1969 - ESTEIO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;27458 - COLOMBO - AVENIDA PRESIDENTE VARGAS - 1969 - ESTEIO - RS
COLOMBO;COLOMBO;12930 - COLOMBO - RUA MARECHAL FLORIANO - 871 - SANTA CRUZ DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;12930 - COLOMBO - RUA MARECHAL FLORIANO - 871 - SANTA CRUZ DO SUL - RS
COLOMBO;COLOMBO;12698 - COLOMBO - AVENIDA GETULIO VARGAS - 1830 - SANTIAGO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;12698 - COLOMBO - AVENIDA GETULIO VARGAS - 1830 - SANTIAGO - RS
COLOMBO;COLOMBO;12507 - COLOMBO - RUA URUGUAI - 1232 - HORIZONTINA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;12507 - COLOMBO - RUA URUGUAI - 1232 - HORIZONTINA - RS
COLOMBO;COLOMBO;10059 - COLOMBO - AVENIDA INDEPENDENCIA - 762 - SAO LEOPOLDO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;10059 - COLOMBO - AVENIDA INDEPENDENCIA - 762 - SAO LEOPOLDO - RS
COLOMBO;COLOMBO;09980 - COLOMBO - RUA JOSE BONIFACIO - 388 - IJUI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;09980 - COLOMBO - RUA JOSE BONIFACIO - 388 - IJUI - RS
COLOMBO;COLOMBO;09557 - COLOMBO - AVENIDA SEN PINHEIRO MACHADO - 2640 - SAO LUIZ GONZAGA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;09557 - COLOMBO - AVENIDA SEN PINHEIRO MACHADO - 2640 - SAO LUIZ GONZAGA - RS
